"Selection Sort","Insertion Sort"
3036700,171300
3297400,171300
3144100,171300
2898400,172300
2932300,171300
2963500,171400
2866000,171400
2960900,171300
2779000,176200
2724500,184700
2779100,171600
2761700,189500
2728500,178600
2725300,178500
3388600,179800
4493000,178400
3071500,178400
3118800,178300
2906700,178400
3124500,199200
3219100,178500
3251400,178500
3276500,187400
3116000,171400
3166100,171400
3166300,172600
3472400,171200
2765000,171300
3203500,171400
3164400,171400
2971400,171300
2948000,172200
3051100,171300
2808300,171300
3005700,171400
2935000,171400
3135900,171500
3271900,172300
3579000,171300
3800000,172200
3735100,171300
4345600,171400
4217300,172600
4309000,171200
4317900,171300
4384400,171300
4704300,171400
4407600,171200
4327400,172300
4652100,171400
4146700,171400
4329000,171400
4223300,171200
4457100,171200
4312700,172300
5755700,171200
5140000,171300
4379300,171300
5554400,171300
5492700,171300
5463700,172200
5461700,171300
7507000,171400
5431800,171300
5432400,171300
5509800,171300
5431900,172200
5455100,171400
5745900,171300
5430800,171300
5512000,171300
5651300,172200
5432100,171300
5477800,171300
5450800,171300
5430000,171200
5550400,171300
5447800,172300
5321300,171400
5002700,171300
6906700,171300
5399400,171200
3446900,171200
3900300,172200
4431300,171300
4502200,171300
5360100,171300
4374800,171200
3885300,171300
3989500,173200
4704900,171300
4582500,171300
4492100,171300
4518500,171300
4513500,171300
4569700,172200
4484400,171200
4779900,171200
4525500,171300
4583700,171200
4724100,176200
4491100,175100
4538000,171400
4486500,171400
4695400,171300
4485800,171300
4369700,172500
4452800,171300
4177200,171200
4192500,171200
4219100,171300
4225900,171200
5923600,172300
4135500,171300
4209400,171400
4127300,171300
4126700,171300
4172300,171300
4206000,172400
4125800,171300
4125800,171300
4126300,171200
4176600,171200
4125500,171300
4125400,172500
4305300,171300
4492300,171300
4129400,171300
4152400,171300
4157400,172300
4241300,171200
4125100,171300
4184100,171200
4206600,171200
4126900,171500
4126600,172300
3989600,171500
4085700,171300
3901100,171300
4034000,171300
3984100,171400
4166300,172300
4063900,171500
3968500,171500
4078500,171400
4093900,171400
4185000,171400
4142200,172300
4060800,171400
4051600,171400
4052900,171400
4034700,171300
4032300,171300
4116000,172300
4079800,171400
3969000,171400
3966900,171400
3991100,171300
4025100,172300
3967200,171300
3967100,171200
4016300,171400
3991700,171500
3978900,171400
5749900,172200
4076600,171400
4151000,171400
4032700,177700
3976400,171300
3991100,171400
3975400,172500
3966000,171400
4000600,171400
4137700,171400
4171400,171300
4127700,171400
4056800,172300
3873900,171500
3999000,171500
4011800,171500
4019400,171400
3967500,171300
3974900,172400
3967400,171400
3985900,171300
3997300,171400
3966700,171500
3994000,172300
4012100,171300
3968300,171200
3965800,171400
3998300,171400
4005000,171200
4136000,175600
4023000,187600
3515500,171500
3507300,186100
3602400,164800
3927900,164800
4310500,165900
4271700,164800
4517200,164700
4227100,177600
4205100,158700
4216700,158700
4197100,159500
4224300,158600
4117300,158600
4254900,176200
4125800,164700
4123800,164900
4193500,165700
4106800,164700
3732600,164700
4110800,179600
4185100,171200
4136000,171300
4125800,172400
5903200,171200
4447000,171200
4192800,171200
4210400,171200
4326300,171200
4403800,172300
4140900,171300
4238800,171200
4139400,171200
4265300,171300
4140100,172300
4137600,171400
4158800,171300
4187800,171300
4137300,171400
4135600,171300
4217300,187700
4205900,172900
4138300,171500
4136100,171400
4170800,180200
4218200,164900
4135700,165700
4222900,164900
4342000,164800
4239600,183300
4141300,171300
4167700,171400
4143000,172400
4187000,171400
4136900,171400
4095700,171400
5130400,171200
4409700,171300
4309600,172200
4372300,171300
4251200,171600
4272300,171300
4294500,171300
4071700,172200
3936100,171300
3795800,171300
4115500,171300
4227100,171300
4164900,171400
4154400,172300
4135100,171400
4184200,171300
3980200,171300
4142800,171700
4135600,171300
4268900,172100
6018600,171400
4141400,171400
4150200,171400
4167400,171400
4168600,171400
4139000,173000
4199200,171500
4162900,171400
4170200,171500
4241600,171400
4241600,171500
4254900,172300
4148200,171300
4150300,171400
4180300,171300
4138500,171300
4163800,173500
4172600,188400
4141200,171500
4291000,171700
4191100,171500
4171700,171300
4164600,172700
4143900,171200
4163700,171300
4082100,171300
4048200,171200
3978500,171300
4005700,172300
4049500,171300
3968400,171300
3968000,171300
4020900,171400
5058100,171300
7112700,172300
6384300,171200
4305000,171200
4300900,171200
4299200,171300
4806900,171300
6748800,172100
5492000,171300
4783500,171300
4488900,171300
4484700,171300
5719600,172300
4323700,171200
6558600,171200
5991500,171300
3836600,171300
5328400,171200
4036900,172200
4091000,171300
4447800,171300
4408600,171200
4445400,171400
4413000,171300
4311600,172100
4349000,171300
4363300,171200
4338400,171400
4313200,185200
4486600,165000
4395400,165500
4292400,164700
4137500,164700
4224900,183300
4197100,171400
4143700,171200
4100200,172100
4050800,171200
4094700,171300
4085100,171300
4100700,171300
4062500,172200
4093300,171100
4047300,171200
4123300,171400
3982100,171300
4048100,171300
4067500,172500
4141400,171200
4068200,171300
4084400,171300
4048900,171400
4091500,171400
3945200,172300
4184200,171300
4336100,171300
4174700,171400
4136400,171400
4252500,171400
4142500,172200
4605100,171300
4297200,171300
4258400,171200
4292900,171500
4138100,171400
5954000,172300
4188200,171300
4100400,171200
3706100,171400
3688800,171300
3764800,187600
3920700,171400
3687100,171400
3780900,171200
4241400,171200
4311800,171300
4299700,183800
4493800,173800
4365100,299600
4340800,235000
4295600,166600
4327800,169900
4333700,165700
4297600,165500
4318000,178000
4297700,158600
4397900,158600
4298900,161900
4296700,158600
4276300,158600
4122600,173500
4180100,164800
4024900,164800
3966400,166000
4008100,164700
4100100,164800
3985900,180700
3968400,171700
4160500,171500
4067800,172600
3994400,171300
3967700,171400
4815900,171500
3970600,171500
4166700,171400
4234400,172700
4372600,171300
4198700,171400
4154100,171400
4152000,171400
4183900,172200
5784200,171300
4127400,171500
4120500,171300
4118000,171500
4128600,171300
4188800,172400
4153700,171400
4124800,171300
4127200,171400
4148600,171300
4153600,171300
4126700,172400
4125100,171300
4248900,187400
4162200,171500
4158000,171400
4140800,171200
4152100,172700
4125100,171400
4130400,171300
4125300,171300
4137600,171400
4125300,172400
4151700,171200
4191800,171300
4227300,171300
4125300,171300
4165600,171200
4125600,172000
4290000,171200
4125500,171300
4169400,171200
4136800,171200
4033900,171300
4125800,172200
4157100,171300
4208100,171300
4193800,171400
4061100,177200
4134700,171300
4218900,172600
4934000,171200
7336800,171400
6493500,171400
6278800,171200
4492800,171300
5210300,173000
7193400,171300
5476900,171300
4521400,171500
4538000,171300
4576300,172300
4568300,171300
4503500,171200
4498300,171200
4586600,171200
4495900,171300
4671200,175900
4631300,171300
4531900,171200
4501500,171200
4524800,171200
4660500,171200
4499300,172500
4500400,171400
4475400,171200
4188200,171300
4137000,171300
4138800,171300
4501000,172200
5278200,171300
6614400,171300
6925200,171300
4295900,171300
4181200,171200
4520200,172200
5109800,171200
6579000,171200
5505900,171200
4337600,171200
4332500,172300
4235100,171200
6886300,171200
7742600,171300
5907700,171400
5008000,171200
6420600,172200
6042100,171300
7559600,171300
5285200,171200
4365600,171300
4299700,171300
4300800,172400
6369700,171300
7470200,171200
4785800,171200
7097800,171400
6649000,171400
4342900,172100
4335500,171300
4338400,171300
4324800,171300
4335600,171300
4327100,171300
4296800,172300
4221800,171300
4124800,171200
4143900,171300
4133200,171300
4101700,171200
4126200,185200
4156100,171500
4166600,171400
4260200,171300
4123300,171300
4186100,172600
4240500,171200
4126700,171200
4127000,171200
4177000,171200
4207000,171200
4050100,172200
4124800,171300
4330600,171200
4451300,171200
3734600,171300
4093600,171300
6059700,172100
4221600,171200
4314100,171200
4360200,171200
4394200,171200
4315000,171200
4310600,188000
4392700,171400
4367500,171500
4310900,171400
4332100,171300
4402600,172400
4311200,171300
4315200,171300
4465300,171300
4380300,171300
4314200,171300
4334600,172400
4474100,171400
4390300,171300
4313800,171300
4335600,171300
4382100,171300
4343500,182400
4287600,231100
4166100,280600
4368600,265600
4185200,306700
4142900,301800
4153900,293700
4137900,305200
4205000,304100
4136900,286100
4216100,294300
4138200,303600
4157100,306100
4056900,188100
4066300,171900
4188000,173300
5677700,171700
4048600,171600
3733800,171400
4009800,171500
3981400,171600
4011400,172500
4000300,171600
3967100,171600
3976700,171600
3984000,172100
3968000,172600
3966400,171400
3976300,171400
3987800,171600
3981200,171500
3966000,171400
4027500,172500
4013500,171400
3966900,171500
3967700,171600
3995000,171400
4010500,171400
4141400,172700
4189200,171500
4103000,171400
4136900,171500
4120000,171500
4121700,171400
4171600,172300
4094700,171300
4073700,171300
3967800,171300
3994700,171300
4044800,171300
3968100,172200
4034500,171300
3982000,171300
4087200,171400
7098200,171500
3448900,172300
3750000,171400
3881400,171400
4223300,171300
4263100,171200
4534200,171300
4122200,172300
4213200,171500
4199100,171500
4430100,171300
4283400,171600
4309500,171300
4192600,172200
4393500,171400
4239300,171400
4298200,171400
4216500,171300
4185900,171200
4229100,173200
4126400,171300
4174400,171300
4154800,171200
4127300,171300
4125400,171400
4315700,207900
3844900,183000
3861700,196900
4125600,171800
4122500,171600
4170600,179900
4134900,171500
4125300,172700
4329000,171600
4186700,171400
4125200,171500
4125800,172300
4178400,171300
4159200,171300
5911200,171500
4180400,171200
4155100,171400
4155300,172300
4125500,171300
4183800,171300
4125800,171300
4136800,171300
4126400,172400
4206600,171300
4126600,171200
4142100,171500
4124800,171200
4160900,171200
4127100,172300
4165100,171200
4160900,171300
4126800,171300
4126400,171200
4151200,171200
4143500,172300
3988600,171200
4034200,171100
4189900,171200
4299400,171300
4299800,171300
4308600,172100
4206300,171400
4318600,171300
4245000,171200
4231900,171200
4153600,171200
4587000,172100
4312200,171200
4369000,171200
4347000,171200
4210100,171200
4160200,172200
4166400,171200
4217900,171200
4214300,171300
6078000,171200
4230500,171200
4128900,172100
4171700,171300
4127900,171200
4900400,171200
4728800,171300
4695300,171300
4818400,172100
6278900,171300
4724600,171200
4716400,171200
5837600,171500
4696200,171300
4721800,200500
6175400,171500
4694500,171600
4723500,171500
5051500,171300
4695200,172600
4402100,171400
4457500,171300
4199500,171300
4197400,171400
4159200,171200
4463600,172300
3777900,171300
4189900,171300
4194000,171300
5302700,171200
3774700,171300
3370800,172200
3602400,171200
4137500,171200
5084800,171200
6946500,171200
5943400,171200
4284900,172000
4133400,171200
4263800,178500
4138800,171200
4131900,171200
4058300,171300
5755000,180700
4138200,205900
4127100,171700
4130500,171600
4124800,171400
4142700,174300
4124800,171300
4140900,171300
4035200,171300
4128100,171200
4053500,171200
3971800,191700
3997800,209400
4023400,171600
3968000,171400
4041600,171300
4031000,174500
4167100,184200
4129600,171300
4756800,171500
5158900,171400
4446400,171400
4023900,222100
5097400,173600
3499100,173200
5090000,172400
4343000,171900
3578600,202300
3802200,171600
3267100,171600
3849600,171600
3928300,171600
4018500,171600
5458800,178900
3761500,171600
4291700,174100
3967900,181100
5418600,171500
3955300,171400
5090800,172700
5121500,171300
5250300,171200
4118500,171200
4926700,171300
5302900,171300
4411400,172300
6954000,171300
5180200,171300
6266300,171300
5702600,171300
5890200,171400
7269200,172200
7888900,171300
5143900,171300
7725000,171200
7573100,171300
5942000,172100
5918000,171100
7502800,171200
5996800,171200
6498200,171200
5764300,171200
5737500,172100
4872700,175200
5440300,183800
5198800,171600
6246600,171400
6552000,171200
7297500,172400
6537200,171200
3983400,171300
5097800,171200
4935700,171200
6922800,171300
7149000,172200
8037300,171200
6371400,171200
5593300,171200
6916400,171300
5618200,171300
5554300,173000
4271100,171300
6824600,171300
6506800,186300
6096300,206800
4704900,179500
4822100,178400
5187700,178500
5172100,178500
5099900,178400
4987300,178300
4950200,187300
4545300,178500
6136100,178400
4272200,178400
4384300,178500
4302400,179700
4330700,178500
4435500,178600
4326400,178400
4306100,178400
4339600,178500
4695400,179400
4310900,178400
4301100,178400
4348600,178500
4357900,178600
4299600,179600
4300300,178500
4342100,178400
4355100,178500
4299600,178500
4375300,178300
4301400,179400
4351800,178400
4301400,178500
4169300,178300
3952900,178300
4183900,179500
4147600,178400
4191600,178400
4266300,178400
4208700,178400
4128100,178400
4125400,179200
4115000,178400
4178500,178400
4126700,178500
4165800,178500
4128200,178400
4160200,179400
3969100,178300
3979600,178400
3969300,178400
4014400,178400
3968800,179400
4261100,178500
4116600,178500
5789600,178500
4403600,178400
4183900,178400
4161800,198300
4239600,178700
4139400,178700
4130900,178600
4152400,178500
4152300,179700
4139600,178500
4007900,178400
3972500,178500
4502000,178400
4046000,178500
4134700,179400
4136800,178400
4246700,178500
3891600,178400
4146200,178400
4133200,195100
4177000,178600
3665500,178500
3789600,178600
4138600,178500
4536700,178600
4068600,179600
4133500,178500
4127800,178600
4238400,178500
4148800,178600
4127100,179500
4363000,178400
4304900,178500
4125400,178400
4155000,178500
4159900,178500
4172900,179500
4207600,178400
4143600,178500
4205700,178400
4196300,178400
4126200,178500
4126400,194300
6155100,187600
4300300,179000
4314800,178700
4347100,179800
4327900,179300
4298900,178800
4298400,178500
4440700,178900
4351900,178600
4339700,179600
4326500,178500
4341400,178400
4361200,178300
4296800,179600
4435900,178400
4297900,211300
4499300,289300
4296500,292100
4351000,273300
4308300,311400
4296000,306100
4297000,290700
4395200,225300
4272800,180600
4102100,180100
4042000,179700
4126800,179100
4134500,199600
4125900,282200
4161900,307400
4142200,314300
4046300,289900
3962200,262100
4128400,251700
4129400,255500
4310400,259200
4128900,231900
4135400,256300
4148200,267100
4203600,160300
4125500,154700
4163100,154300
4265100,153600
3983900,153200
3949000,153100
3990500,245200
5686900,235200
4084800,249900
4170100,264900
4100400,216800
3969000,156300
4022600,154400
4197600,153900
4089700,153300
4037400,153000
4066400,226300
4207400,208200
3933800,247900
4128500,216600
4236700,158100
4267200,154500
4116100,154000
4127200,153300
4309100,153000
4364900,153000
4176600,153100
4143800,216800
4270700,239300
4255900,263300
4124200,261300
4154500,228800
4231200,154800
4234400,154400
4319600,154100
4298800,153700
4624600,153300
4298700,248000
4295800,208500
4327100,154800
4366600,156100
4266000,153900
4127800,153400
4289800,153100
4341100,152900
4331100,153000
4299700,169800
4198900,154900
4169700,153200
4193800,153100
5954100,153100
4239000,153100
4118100,153100
3878100,153200
4452700,154000
4213900,153200
4128500,153200
4128800,153200
4183000,153100
4181300,153100
4129600,153900
4129000,160800
4174300,153200
4177400,153100
4131800,153000
4187200,153100
4324000,153100
4183500,154300
4130500,153200
4168100,153000
4129700,153000
4339000,153100
4132800,153000
4224400,153800
4111700,153100
4068700,152900
4034000,153000
4210600,153100
3948900,153000
4068000,152900
4037100,172400
4075600,153100
4035200,153100
4003800,153100
3971900,153000
4193400,153000
3968800,153900
4025900,153200
3995300,153000
4038500,153000
4037400,152900
4099000,152900
4071700,153700
4080500,153000
4036900,152900
3997300,152800
6052200,153000
4195500,153000
4150500,153000
4157800,153800
4620700,153000
4303400,153000
4158100,153100
4184600,153000
4134500,153000
4143400,153700
4126500,152900
4153100,152900
4136100,152900
4124100,152900
4126400,153000
4168700,152900
4128500,153800
4140900,152900
4130800,152900
4213300,152900
4126400,152800
4128800,153000
4124900,153700
4329400,152900
3924700,176800
4139000,158600
4154300,158800
4220600,174500
4191900,158700
4193400,159800
4224100,177500
4195500,164800
4125500,164800
4196600,164800
4125500,164700
4355100,165600
4126500,198100
4128300,178500
4223100,198700
4154500,208400
4197900,178200
4126000,183300
4258300,165100
4014600,164900
3842000,164800
4143800,164700
4237300,165800
6071700,181200
4130200,171400
4223800,171400
6797500,171300
4539600,172500
5287800,171400
5018500,189300
6360400,178500
5211700,178400
5170500,178600
8479500,179400
7831800,178500
5229900,178400
5206600,178500
5185900,178500
5146200,178400
4466300,179400
4590700,178400
4307500,178500
4161200,178500
4352300,178500
3936200,179300
3519100,178500
3739400,178500
4086600,178500
4192700,178500
4123900,178500
4125400,179500
4340300,178500
4157900,178600
4125100,178600
4183700,178600
4159500,179400
4129800,178500
4096000,178500
4104200,178400
4176200,178600
4124300,178600
4311000,179400
4118600,178400
4128500,178400
4127100,178500
4155100,178500
4189600,179500
4126500,178400
4125500,178500
4127200,178400
4202400,178400
4136700,178400
5903400,179400
4315000,178500
3939900,178400
4172600,178500
4230100,178500
4286700,178500
4351700,179400
4302200,178400
4326500,178500
4478800,178400
3988800,178500
4485900,179200
4622900,178300
5309100,178500
5562400,178400
6187200,178400
5312700,178400
4913100,179400
4953000,178500
5137300,178400
4948200,178500
4998700,178500
5803500,183100
4927000,178300
5011200,194000
4862200,178800
4150600,178600
4192400,178500
4177200,179900
3726000,178600
3606100,178500
3645500,178400
4169000,178600
4719900,181100
4546500,204500
4485800,178900
4635600,178800
4491500,178700
4489900,178600
4485800,179900
5800500,178400
4438800,178500
4299100,178400
4344800,178500
4180900,179500
3705600,178500
3562000,178500
3627600,178500
5145000,178400
3920900,178500
3661600,179600
3992700,178500
3787700,178500
4310600,178400
4112800,178500
4500200,179400
4523500,178500
4725100,178500
4591100,178400
4096900,178500
4483000,178400
4461100,197400
4456500,178600
4317600,178400
3983400,178500
3743100,178500
4135700,178400
4035200,179600
3937700,178500
3848900,178400
3717000,178500
3926900,178400
3936400,179400
4496900,178500
4045100,178400
4368700,178400
4373800,178400
4449800,178400
4055100,179300
3957400,178500
4667800,178400
4768900,178400
4346600,178500
4453600,179300
4731300,178400
4640200,178400
4288400,178500
4654300,178500
4980300,178400
4883200,179500
5220900,178400
5433900,178500
4355300,178500
6203000,178500
4494900,179400
4268900,178400
4190700,178500
4374400,178600
5431200,178500
4907900,178500
4300600,179400
4403400,178400
4306300,178600
4087300,178600
4538300,178700
4468500,178500
4604800,179400
4431100,178400
4515800,178400
4531300,178600
4533600,178500
4749600,179500
4488600,178500
4492200,178500
4484100,178600
4492900,178500
3823000,181700
3870700,191100
3512900,178600
3334500,178400
3070900,178500
2956200,178500
2991200,183400
3005600,178600
3031900,178600
3056400,178500
2960000,178400
3282900,178500
3131300,179700
3095600,178500
3181100,178600
3166000,178500
3489600,178500
3652700,179500
3727200,178400
3640700,178500
4074600,178500
5698900,178500
3873400,178300
4304200,179400
4394800,178500
4386200,178400
4132500,178600
4440100,178300
4513300,179300
4381300,178400
4533200,178500
4440800,178300
4652700,178300
4509400,178500
4566600,179500
4512900,17
